path;link;size;format;origem
Kirby no KiraKira Kids (Japan) (SNES) (Virtual Console).zip;https://myrient.erista.me/files/No-Intro/Nintendo%20-%20New%20Nintendo%203DS%20(Digital)%20(Deprecated)/Kirby%20no%20KiraKira%20Kids%20%28Japan%29%20%28SNES%29%20%28Virtual%20Console%29.zip;4.8 MiB;ZIP;https://myrient.erista.me/files/No-Intro
Kirby's Dream Course (Europe) (SNES) (Virtual Console).zip;https://myrient.erista.me/files/No-Intro/Nintendo%20-%20New%20Nintendo%203DS%20(Digital)%20(Deprecated)/Kirby%27s%20Dream%20Course%20%28Europe%29%20%28SNES%29%20%28Virtual%20Console%29.zip;5.9 MiB;ZIP;https://myrient.erista.me/files/No-Intro
Legend of Zelda, The - A Link to the Past (USA, Europe) (SNES) (Virtual Console).zip;https://myrient.erista.me/files/No-Intro/Nintendo%20-%20New%20Nintendo%203DS%20(Digital)%20(Deprecated)/Legend%20of%20Zelda%2C%20The%20-%20A%20Link%20to%20the%20Past%20%28USA%2C%20Europe%29%20%28SNES%29%20%28Virtual%20Console%29.zip;5.8 MiB;ZIP;https://myrient.erista.me/files/No-Intro
Legend of the Mystical Ninja, The (USA, Europe) (SNES) (Virtual Console).zip;https://myrient.erista.me/files/No-Intro/Nintendo%20-%20New%20Nintendo%203DS%20(Digital)%20(Deprecated)/Legend%20of%20the%20Mystical%20Ninja%2C%20The%20%28USA%2C%20Europe%29%20%28SNES%29%20%28Virtual%20Console%29.zip;5.6 MiB;ZIP;https://myrient.erista.me/files/No-Intro
Live A Live (Japan) (SNES) (Virtual Console).zip;https://myrient.erista.me/files/No-Intro/Nintendo%20-%20New%20Nintendo%203DS%20(Digital)%20(Deprecated)/Live%20A%20Live%20%28Japan%29%20%28SNES%29%20%28Virtual%20Console%29.zip;4.8 MiB;ZIP;https://myrient.erista.me/files/No-Intro
Mario no Super Picross (Japan) (SNES) (Virtual Console).zip;https://myrient.erista.me/files/No-Intro/Nintendo%20-%20New%20Nintendo%203DS%20(Digital)%20(Deprecated)/Mario%20no%20Super%20Picross%20%28Japan%29%20%28SNES%29%20%28Virtual%20Console%29.zip;3.8 MiB;ZIP;https://myrient.erista.me/files/No-Intro
Mario's Super Picross (Europe) (SNES) (Virtual Console).zip;https://myrient.erista.me/files/No-Intro/Nintendo%20-%20New%20Nintendo%203DS%20(Digital)%20(Deprecated)/Mario%27s%20Super%20Picross%20%28Europe%29%20%28SNES%29%20%28Virtual%20Console%29.zip;4.8 MiB;ZIP;https://myrient.erista.me/files/No-Intro
Mega Man 7 (USA, Europe) (SNES) (Virtual Console).zip;https://myrient.erista.me/files/No-Intro/Nintendo%20-%20New%20Nintendo%203DS%20(Digital)%20(Deprecated)/Mega%20Man%207%20%28USA%2C%20Europe%29%20%28SNES%29%20%28Virtual%20Console%29.zip;6.8 MiB;ZIP;https://myrient.erista.me/files/No-Intro
Mega Man X (USA, Europe) (SNES) (Virtual Console).zip;https://myrient.erista.me/files/No-Intro/Nintendo%20-%20New%20Nintendo%203DS%20(Digital)%20(Deprecated)/Mega%20Man%20X%20%28USA%2C%20Europe%29%20%28SNES%29%20%28Virtual%20Console%29.zip;6.0 MiB;ZIP;https://myrient.erista.me/files/No-Intro
Mega Man X2 (USA, Europe) (SNES) (Virtual Console).zip;https://myrient.erista.me/files/No-Intro/Nintendo%20-%20New%20Nintendo%203DS%20(Digital)%20(Deprecated)/Mega%20Man%20X2%20%28USA%2C%20Europe%29%20%28SNES%29%20%28Virtual%20Console%29.zip;6.4 MiB;ZIP;https://myrient.erista.me/files/No-Intro
Mega Man X3 (USA, Europe) (SNES) (Virtual Console).zip;https://myrient.erista.me/files/No-Intro/Nintendo%20-%20New%20Nintendo%203DS%20(Digital)%20(Deprecated)/Mega%20Man%20X3%20%28USA%2C%20Europe%29%20%28SNES%29%20%28Virtual%20Console%29.zip;7.1 MiB;ZIP;https://myrient.erista.me/files/No-Intro
